Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-09-09 00:00:00-04:00,212.52469022699267,215.30885647450788,212.1163435782635,214.0838165283203,3895600,0.0,0.0
2019-09-10 00:00:00-04:00,214.79841853695663,217.43409246252628,214.22302872305102,215.7357635498047,4257600,0.0,0.0
2019-09-11 00:00:00-04:00,215.76359170029951,217.39696400532483,212.13489191207208,217.35984802246094,3168100,0.0,0.0
2019-09-12 00:00:00-04:00,218.09304432661528,219.39231637309595,213.17434730321864,213.5455780029297,4713700,0.0,0.0
2019-09-13 00:00:00-04:00,217.24732094941092,220.57609554806214,215.89528326584286,217.82542419433594,4523200,1.08,0.0
2019-09-16 00:00:00-04:00,217.08884014865393,220.10059173407544,216.4640981448092,218.5900421142578,2973600,0.0,0.0
2019-09-17 00:00:00-04:00,217.32193774663327,218.179773497762,215.55030837183358,216.80909729003906,2392900,0.0,0.0
2019-09-18 00:00:00-04:00,215.2052710150844,217.37783890454548,213.74134620036767,215.02810668945312,2960500,0.0,0.0
2019-09-19 00:00:00-04:00,216.32424830888584,218.14248806764928,215.60627160442576,217.1168212890625,2666700,0.0,0.0
2019-09-20 00:00:00-04:00,218.90709069116582,219.12154609292378,216.24965348360575,217.15411376953125,6220100,0.0,0.0
2019-09-23 00:00:00-04:00,214.24490146869036,215.18665265281967,212.89287793415764,213.31246948242188,3281200,0.0,0.0
2019-09-24 00:00:00-04:00,213.88125205858717,214.31016280169496,207.85773520944124,209.7971954345703,5006800,0.0,0.0
2019-09-25 00:00:00-04:00,209.1258950579176,211.19589570369996,207.1211714962156,207.15846252441406,4658000,0.0,0.0
2019-09-26 00:00:00-04:00,207.96962422257084,208.51976990828658,199.0089522539811,200.92044067382812,10444400,0.0,0.0
2019-09-27 00:00:00-04:00,203.4380011692301,204.0907149329716,200.4915269457905,200.71530151367188,4834900,0.0,0.0
2019-09-30 00:00:00-04:00,199.2047215892168,203.76431234829425,198.7198530879215,202.63607788085938,5286300,0.0,0.0
2019-10-01 00:00:00-04:00,204.3797807883254,204.3797807883254,197.750188425704,202.5335693359375,5523600,0.0,0.0
2019-10-02 00:00:00-04:00,201.54517985998535,204.53829297017106,200.73396853765317,202.10464477539062,4921200,0.0,0.0
2019-10-03 00:00:00-04:00,201.06029330931793,201.74096460630795,198.65461732200646,200.80853271484375,3375800,0.0,0.0
2019-10-04 00:00:00-04:00,202.188542505366,205.00449100435682,200.6034110211676,204.94854736328125,3700500,0.0,0.0
2019-10-07 00:00:00-04:00,204.2492163116926,207.49407543159842,204.193272672557,206.29124450683594,3843200,0.0,0.0
2019-10-08 00:00:00-04:00,204.6595065711745,206.9812531654635,203.64314486927333,205.23760986328125,4817000,0.0,0.0
2019-10-09 00:00:00-04:00,206.72949813252134,208.37057327616046,205.29354493252725,207.07449340820312,4483100,0.0,0.0
2019-10-10 00:00:00-04:00,203.4473544723969,208.98600321313472,202.8226266963849,208.61302185058594,5252200,0.0,0.0
2019-10-11 00:00:00-04:00,210.30072706449627,213.38708923000942,206.6176231589995,207.06520080566406,5891600,0.0,0.0
2019-10-14 00:00:00-04:00,206.65490262426087,208.24935332972532,205.0417850677839,205.68516540527344,4075300,0.0,0.0
2019-10-15 00:00:00-04:00,216.9676052331419,223.63448836896737,215.47570833600037,222.4689483642578,13397700,0.0,0.0
2019-10-16 00:00:00-04:00,220.32435225415563,221.43394861681753,218.26368549016922,220.97706604003906,5368600,0.0,0.0
2019-10-17 00:00:00-04:00,222.56221130601415,228.08220740945993,221.23815948441117,227.20571899414062,6301200,0.0,0.0
2019-10-18 00:00:00-04:00,227.93302965627367,229.76060287785558,225.42478496857862,228.7628936767578,4922100,0.0,0.0
2019-10-21 00:00:00-04:00,228.46450847693373,229.0053207817947,225.78841877634727,227.43882751464844,3029200,0.0,0.0
2019-10-22 00:00:00-04:00,227.17772389573472,234.50663972627146,226.72082710985273,232.6231231689453,5660800,0.0,0.0
2019-10-23 00:00:00-04:00,231.606772062188,234.7397439910206,230.05893160670556,231.056640625,3706600,0.0,0.0
2019-10-24 00:00:00-04:00,231.27111739637937,231.70004239436142,227.42950195022746,227.98895263671875,2546900,0.0,0.0
2019-10-25 00:00:00-04:00,227.4294760266651,229.4528516124641,225.78838672000256,228.36190795898438,2815100,0.0,0.0
2019-10-28 00:00:00-04:00,228.68826906110928,231.60678579777692,228.3712455931945,230.35733032226562,2957100,0.0,0.0
2019-10-29 00:00:00-04:00,230.34798776931834,236.09177212319435,229.6673164145225,235.24325561523438,3528900,0.0,0.0
2019-10-30 00:00:00-04:00,235.13136335661497,238.03122729309305,234.95419900949466,237.5836639404297,3299600,0.0,0.0
2019-10-31 00:00:00-04:00,237.1920731006618,238.4415286523196,233.02410063447093,235.62557983398438,3960400,0.0,0.0
2019-11-01 00:00:00-04:00,236.8283984031979,239.01027154494372,235.12204621078743,235.16867065429688,2919600,0.0,0.0
2019-11-04 00:00:00-05:00,236.49269085526467,236.6791743767017,233.02404329096947,234.27349853515625,3186400,0.0,0.0
2019-11-05 00:00:00-05:00,236.5952940956035,237.08948190337284,233.19190885540402,233.38772583007812,5393400,0.0,0.0
2019-11-06 00:00:00-05:00,232.83758214897455,234.96352579881153,232.2594646808385,233.5928497314453,3668600,0.0,0.0
2019-11-07 00:00:00-05:00,234.92625208070706,239.4019287649067,234.28287168995672,239.1315155029297,3646300,0.0,0.0
2019-11-08 00:00:00-05:00,239.42057312603515,240.88449830989498,237.77017860092755,239.60707092285156,2200300,0.0,0.0
2019-11-11 00:00:00-05:00,237.81678710841166,239.13150543001743,236.21300291223127,236.92164611816406,1765600,0.0,0.0
2019-11-12 00:00:00-05:00,236.45542486322483,238.4788005736243,236.28759393440768,238.00326538085938,1892500,0.0,0.0
2019-11-13 00:00:00-05:00,237.64896369676936,239.52316131505523,236.08248460520738,236.4368133544922,3289800,0.0,0.0
2019-11-14 00:00:00-05:00,236.65121652556192,238.77714586873995,236.3435122945307,238.54405212402344,2101900,0.0,0.0
2019-11-15 00:00:00-05:00,238.80508685166834,256.95022957594125,238.10577725225366,251.19711303710938,10136000,0.0,0.0
2019-11-18 00:00:00-05:00,250.82421173450274,259.635705647923,250.82421173450274,254.48866271972656,6985200,0.0,0.0
2019-11-19 00:00:00-05:00,256.6425578316303,256.7544451114405,253.20188169964436,255.70082092285156,4002000,0.0,0.0
2019-11-20 00:00:00-05:00,253.85460097679285,257.3791926455208,252.91283559190617,256.9409484863281,4141600,0.0,0.0
2019-11-21 00:00:00-05:00,256.62392221736746,258.91769684502293,255.40243864026394,257.8640441894531,3309900,0.0,0.0
2019-11-22 00:00:00-05:00,257.845439301405,259.00164596297253,256.41881937184985,258.1344909667969,2802700,0.0,0.0
2019-11-25 00:00:00-05:00,259.01095066318027,263.8782466692959,258.29298829257124,263.570556640625,4082900,0.0,0.0
2019-11-26 00:00:00-05:00,261.74297219872665,263.17892541033075,261.2301459937937,262.3863525390625,2998600,0.0,0.0
2019-11-27 00:00:00-05:00,262.0226813710142,262.88050273166857,259.8594326653926,261.7056579589844,2323900,0.0,0.0
2019-11-29 00:00:00-05:00,259.3093528676895,261.93881801791,258.591361994041,260.9597473144531,1520900,0.0,0.0
2019-12-02 00:00:00-05:00,262.7406363982672,262.9457725363407,259.747538231634,260.7638854980469,2517100,0.0,0.0
2019-12-03 00:00:00-05:00,258.25573728581554,259.60777530419244,255.34655349058085,258.1904602050781,3239200,0.0,0.0
2019-12-04 00:00:00-05:00,262.59145075052794,262.7965868939587,259.8128220733572,260.4468688964844,2694200,0.0,0.0
2019-12-05 00:00:00-05:00,260.3722795827169,263.7104017830698,258.7312187574117,262.94580078125,3357300,0.0,0.0
2019-12-06 00:00:00-05:00,264.74301227395995,264.9302270769108,261.2516590102024,262.2625732421875,2828900,1.08,0.0
2019-12-09 00:00:00-05:00,262.80542040271047,262.8990277934775,259.6697870492531,259.7821044921875,2697100,0.0,0.0
2019-12-10 00:00:00-05:00,259.8382399207839,261.7102733084481,256.47794341772214,261.6353759765625,2515300,0.0,0.0
2019-12-11 00:00:00-05:00,260.4934252602133,262.70243943335885,260.2407110451975,262.55267333984375,2751300,0.0,0.0
2019-12-12 00:00:00-05:00,263.0488037908741,265.8194055589116,262.1221562868775,265.4637145996094,2996200,0.0,0.0
2019-12-13 00:00:00-05:00,266.7367031116494,269.3949873407722,265.941083135142,267.2140808105469,3599300,0.0,0.0
2019-12-16 00:00:00-05:00,269.54474497855045,276.5367912524285,268.6929663071852,273.344970703125,4663600,0.0,0.0
2019-12-17 00:00:00-05:00,272.6055187822119,274.0469926264447,270.6679857504764,271.8847961425781,4409100,0.0,0.0
2019-12-18 00:00:00-05:00,272.380875636751,275.9938865989628,272.37150632841474,274.1593017578125,3621600,0.0,0.0
2019-12-19 00:00:00-05:00,276.12491697834747,278.18416507332324,274.83320940649554,275.76922607421875,2905900,0.0,0.0
2019-12-20 00:00:00-05:00,279.7754041006735,280.8050282505852,273.7942718527176,273.869140625,6608300,0.0,0.0
2019-12-23 00:00:00-05:00,274.6553763143299,276.9205493207394,274.0750505246199,276.20916748046875,2098900,0.0,0.0
2019-12-24 00:00:00-05:00,276.36839139732837,276.9018993834254,274.7771510550077,275.6944580078125,714000,0.0,0.0
2019-12-26 00:00:00-05:00,276.4057563189816,277.30435303555487,275.6944029579026,276.7333679199219,1050600,0.0,0.0
2019-12-27 00:00:00-05:00,277.07034662001894,277.56643438949754,276.1343298047788,277.03289794921875,1547100,0.0,0.0
2019-12-30 00:00:00-05:00,277.1077733707242,277.56644104536747,274.6741524447162,275.0485534667969,1511700,0.0,0.0
2019-12-31 00:00:00-05:00,274.8706948214717,275.27317518681326,272.5212835305835,275.17022705078125,2224200,0.0,0.0
2020-01-02 00:00:00-05:00,275.1701352312174,276.78008472033673,271.2482238925771,273.7848205566406,2543400,0.0,0.0
2020-01-03 00:00:00-05:00,268.8895666011643,273.2046193963893,266.16575397389,271.01434326171875,2711400,0.0,0.0
2020-01-06 00:00:00-05:00,269.572842651549,272.9986676213751,268.8427506786331,272.89569091796875,3079100,0.0,0.0
2020-01-07 00:00:00-05:00,272.100069651488,272.83950228732255,269.17967351497344,271.248291015625,2492900,0.0,0.0
2020-01-08 00:00:00-05:00,272.84887827013284,278.35266124268276,271.4823018351344,276.96734619140625,3379200,0.0,0.0
2020-01-09 00:00:00-05:00,275.4604255004819,278.18423814684377,274.9268890041393,275.3948974609375,2838200,0.0,0.0
2020-01-10 00:00:00-05:00,277.1264399150413,277.1264399150413,273.51340100745927,276.24658203125,2477900,0.0,0.0
2020-01-13 00:00:00-05:00,275.5351838768487,275.61008119630753,266.78342352859636,267.5603332519531,6994900,0.0,0.0
2020-01-14 00:00:00-05:00,267.32638550481596,269.7974548339844,266.0627571982694,269.7974548339844,6056300,0.0,0.0
2020-01-15 00:00:00-05:00,270.5275848200852,280.46810794966234,270.5088747661196,277.44476318359375,6081300,0.0,0.0
2020-01-16 00:00:00-05:00,278.93297355724934,281.73165431893176,276.99541215379423,281.4976501464844,3710300,0.0,0.0
2020-01-17 00:00:00-05:00,280.8143679449715,281.46022172703476,276.94861456000046,279.3728942871094,4632200,0.0,0.0
2020-01-21 00:00:00-05:00,277.89403077616845,283.18251977979503,277.07033145345105,281.3011169433594,4962800,0.0,0.0
2020-01-22 00:00:00-05:00,282.66771767373433,282.7987737431226,278.32461436989814,281.3572998046875,3117600,0.0,0.0
2020-01-23 00:00:00-05:00,280.81435631111395,281.34786407705184,277.6693256028887,280.2995300292969,3169600,0.0,0.0
2020-01-24 00:00:00-05:00,279.25121384014494,280.7394769386484,272.90502187060076,274.0750427246094,3678500,0.0,0.0
2020-01-27 00:00:00-05:00,269.5727614202979,269.6476301743333,262.1501571715025,265.9129333496094,4399400,0.0,0.0
2020-01-28 00:00:00-05:00,265.7445470540449,269.9191742028129,265.17356192231466,267.5791320800781,4341000,0.0,0.0
2020-01-29 00:00:00-05:00,265.8287574404802,267.878636411574,262.9177590543395,264.79913330078125,3963800,0.0,0.0
2020-01-30 00:00:00-05:00,263.8069442964358,263.8069442964358,258.2657414078894,263.0019836425781,4211800,0.0,0.0
2020-01-31 00:00:00-05:00,260.37179347388945,260.94274998362266,253.8290169280683,255.0177764892578,5532600,0.0,0.0
2020-02-03 00:00:00-05:00,257.52632879578664,259.1362789721791,253.4920983276986,256.4873352050781,5646800,0.0,0.0
2020-02-04 00:00:00-05:00,259.5387238107161,265.3607491498294,259.1643228229685,262.8709411621094,4290200,0.0,0.0
2020-02-05 00:00:00-05:00,267.3263738468344,277.99695845851204,267.1766077478154,276.8082275390625,5761000,0.0,0.0
2020-02-06 00:00:00-05:00,277.99696034645166,278.2496745724709,271.4448434359292,273.7474365234375,3044000,0.0,0.0
2020-02-07 00:00:00-05:00,274.1311765501973,274.6179234628457,270.4245588194362,270.7147216796875,3425900,0.0,0.0
2020-02-10 00:00:00-05:00,267.9160540684503,270.78026271146604,267.18596222934747,268.66485595703125,3147400,0.0,0.0
2020-02-11 00:00:00-05:00,268.4963876867688,272.91438751479944,267.60716042367375,272.1842956542969,2992200,0.0,0.0
2020-02-12 00:00:00-05:00,276.12494548457414,285.485113128119,275.1982980286519,284.0623779296875,6701900,0.0,0.0
2020-02-13 00:00:00-05:00,280.9360960076565,286.3275333504141,280.9360960076565,282.8642883300781,3565500,0.0,0.0
2020-02-14 00:00:00-05:00,282.8736474312016,284.52104624657426,278.2871705274584,279.6631164550781,2485600,0.0,0.0
2020-02-18 00:00:00-05:00,280.4961430279414,283.9406777016672,279.868999257009,282.80810546875,3241700,0.0,0.0
2020-02-19 00:00:00-05:00,283.95936347054186,287.0856556199517,283.3603276747972,285.7752380371094,3021100,0.0,0.0
2020-02-20 00:00:00-05:00,283.8002200683169,284.698787928627,278.8299746361955,282.7986755371094,2885500,0.0,0.0
2020-02-21 00:00:00-05:00,281.2450169222818,283.1544995175733,279.5040105240826,282.1435852050781,2987100,0.0,0.0
2020-02-24 00:00:00-05:00,268.533934856773,270.4995477341887,259.87577747730114,260.01617431640625,8790600,0.0,0.0
2020-02-25 00:00:00-05:00,262.22506507448367,263.9379915814498,245.24573748998145,246.53744506835938,8171200,0.0,0.0
2020-02-26 00:00:00-05:00,247.78231295937593,252.56534402525696,242.15684411014666,246.17236328125,6806600,0.0,0.0
2020-02-27 00:00:00-05:00,241.88545999958572,245.3767841795737,235.94174795122078,237.67337036132812,7604300,0.0,0.0
2020-02-28 00:00:00-05:00,230.44729004012967,240.64987981422067,229.60488079127384,238.6468048095703,9961000,0.0,0.0
2020-03-02 00:00:00-05:00,240.87453987898658,255.75720004995222,234.30371277209747,255.63551330566406,8866300,0.0,0.0
2020-03-03 00:00:00-05:00,257.73220326177955,262.41228674732133,242.64361867478678,244.6747589111328,9188100,0.0,0.0
2020-03-04 00:00:00-05:00,271.4449158373064,276.91125140430256,264.1533357895539,270.90203857421875,14533000,0.0,0.0
2020-03-05 00:00:00-05:00,263.58231660425037,270.9019742807565,262.02852540628606,264.85528564453125,5908400,0.0,0.0
2020-03-06 00:00:00-05:00,257.79779683993405,266.73674714436277,254.50299894672324,265.7071228027344,5361900,0.0,0.0
2020-03-09 00:00:00-04:00,247.53897186717316,263.4325459337931,242.65296348379266,255.9444122314453,8070700,0.0,0.0
2020-03-10 00:00:00-04:00,261.82260273561616,265.73514583948,255.06456075395857,262.0846862792969,7366000,0.0,0.0
2020-03-11 00:00:00-04:00,257.18001413074046,266.98945302012646,255.77598877230062,260.00677490234375,7744600,0.0,0.0
2020-03-12 00:00:00-04:00,243.36435179853353,254.8118467838285,234.00418442166688,234.38795471191406,10496600,0.0,0.0
2020-03-13 00:00:00-04:00,245.34919463550264,256.8462767388597,227.75107343852122,255.73699951171875,9308400,1.08,0.0
2020-03-16 00:00:00-04:00,229.30215193097305,230.95667198194752,210.52893002073125,211.55360412597656,10303500,0.0,0.0
2020-03-17 00:00:00-04:00,216.9872203525079,233.85208400554393,214.60882724897607,229.58416748046875,9642200,0.0,0.0
2020-03-18 00:00:00-04:00,212.22108613743285,217.57948943017266,188.19286711836355,204.05186462402344,12917500,0.0,0.0
2020-03-19 00:00:00-04:00,203.97663226619193,212.56888192572546,196.41846660004697,206.6276397705078,8065200,0.0,0.0
2020-03-20 00:00:00-04:00,209.80508249817333,218.69816231791992,191.2668917222079,194.2093048095703,9364100,0.0,0.0
2020-03-23 00:00:00-04:00,189.9319544366115,193.41962445024,176.47014404815064,183.1822509765625,10654500,0.0,0.0
2020-03-24 00:00:00-04:00,190.02597996897944,207.06947435456047,187.0741571584442,206.6276397705078,8894400,0.0,0.0
2020-03-25 00:00:00-04:00,205.96015372763108,232.67697005724392,203.0553377551653,220.437255859375,10014000,0.0,0.0
2020-03-26 00:00:00-04:00,220.00484289214123,242.50073789067199,218.37852387224396,240.0847625732422,7517600,0.0,0.0
2020-03-27 00:00:00-04:00,228.38091290590495,236.5219334140365,223.962580877801,227.92027282714844,4879500,0.0,0.0
2020-03-30 00:00:00-04:00,228.09887018595808,238.86268231131424,228.09887018595808,236.22108459472656,5329000,0.0,0.0
2020-03-31 00:00:00-04:00,228.8885233005959,239.2763125455661,228.4372931576894,234.43495178222656,5450000,0.0,0.0
2020-04-01 00:00:00-04:00,224.38559496838246,231.83095708288303,221.33036359635943,223.0977020263672,4548800,0.0,0.0
2020-04-02 00:00:00-04:00,221.1987357370013,227.49720932464058,212.48427250389238,226.03070068359375,4636800,0.0,0.0
2020-04-03 00:00:00-04:00,224.03775280268442,224.99661500259865,213.64996421550674,215.73692321777344,4650300,0.0,0.0
2020-04-06 00:00:00-04:00,225.61708512516887,234.35034015037584,221.02953313743242,233.457275390625,6365900,0.0,0.0
2020-04-07 00:00:00-04:00,244.23990488613813,250.7263906596974,231.76515560088956,233.17526245117188,4984100,0.0,0.0
2020-04-08 00:00:00-04:00,232.84624659434286,253.02957716619062,231.50193726864208,251.77926635742188,6390200,0.0,0.0
2020-04-09 00:00:00-04:00,249.1188215568043,254.19519935267647,245.92258581041747,248.30096435546875,4923300,0.0,0.0
2020-04-13 00:00:00-04:00,246.35508580528418,249.08128687320362,242.7076045233824,247.71820068359375,2964900,0.0,0.0
2020-04-14 00:00:00-04:00,252.87916923142186,256.7052661493187,250.99902670925513,254.28927612304688,4778900,0.0,0.0
2020-04-15 00:00:00-04:00,259.76989852518386,266.03077703838517,254.4585012376013,264.7992858886719,7841800,0.0,0.0
2020-04-16 00:00:00-04:00,266.45381158390126,282.0213900177872,263.2293739099858,280.54547119140625,7738900,0.0,0.0
2020-04-17 00:00:00-04:00,282.95209401179807,285.7817182312492,269.8945166067922,273.14715576171875,5857500,0.0,0.0
2020-04-20 00:00:00-04:00,268.202289056995,271.68997369804805,264.4138034497378,265.231689453125,4072600,0.0,0.0
2020-04-21 00:00:00-04:00,258.4725503467394,263.21989774123847,256.87441806354786,257.7580871582031,3977500,0.0,0.0
2020-04-22 00:00:00-04:00,262.8250672859487,266.8109882851181,260.12706780095994,260.4184875488281,3663300,0.0,0.0
2020-04-23 00:00:00-04:00,262.3362632507356,271.1729266742192,261.8474365612368,268.2304992675781,4420500,0.0,0.0
2020-04-24 00:00:00-04:00,270.0731189629569,274.4068343210925,266.980276042167,273.8334045410156,3265000,0.0,0.0
2020-04-27 00:00:00-04:00,275.6383093252581,279.06956397548925,273.2129378932272,276.3621826171875,3706200,0.0,0.0
2020-04-28 00:00:00-04:00,280.14115555329784,280.3761733012452,268.5030720847523,271.078857421875,3862900,0.0,0.0
2020-04-29 00:00:00-04:00,274.50081484534593,275.20586830813363,268.9544000091558,270.4114990234375,4258400,0.0,0.0
2020-04-30 00:00:00-04:00,269.47134582461445,277.3209443952345,268.40906100674056,274.94256591796875,7631700,0.0,0.0
2020-05-01 00:00:00-04:00,271.1071673980598,271.68059710233723,262.84393289972405,267.4596862792969,3526100,0.0,0.0
2020-05-04 00:00:00-04:00,267.44087083472124,270.6841282452147,265.20349658501254,270.30810546875,2894200,0.0,0.0
2020-05-05 00:00:00-04:00,272.5829892193973,278.2610263024566,270.0730156221334,275.4784240722656,2501300,0.0,0.0
2020-05-06 00:00:00-04:00,277.4150223481924,279.84039346916774,271.1541445896368,271.46435546875,2579200,0.0,0.0
2020-05-07 00:00:00-04:00,273.6170236801827,274.77332117209505,267.46895219006234,267.9201965332031,3162300,0.0,0.0
2020-05-08 00:00:00-04:00,272.14115219635937,272.6205976001062,268.5406927890096,269.8003845214844,3200000,0.0,0.0
2020-05-11 00:00:00-04:00,268.44673267608863,272.71466400619636,268.1647227883114,271.38916015625,3490700,0.0,0.0
2020-05-12 00:00:00-04:00,274.2845640796921,275.5818669276979,270.45849609375,270.45849609375,4214300,0.0,0.0
2020-05-13 00:00:00-04:00,267.4408353683438,269.23637472820076,259.04600678728696,261.33978271484375,5474100,0.0,0.0
2020-05-14 00:00:00-04:00,259.3938237761176,274.9238174296245,259.1212238003254,273.1940612792969,5704600,0.0,0.0
2020-05-15 00:00:00-04:00,274.8862164896637,282.0213532851341,273.29749390439514,273.5231018066406,12182800,0.0,0.0
2020-05-18 00:00:00-04:00,280.5924238257374,281.75810277433357,274.51954404633346,275.77923583984375,4015100,0.0,0.0
2020-05-19 00:00:00-04:00,273.3163229032473,276.9732140618857,271.56780404097054,271.72760009765625,3059400,0.0,0.0
2020-05-20 00:00:00-04:00,275.3468008152069,275.3468008152069,269.51837760292403,270.7310485839844,3200600,0.0,0.0
2020-05-21 00:00:00-04:00,268.8979325673771,272.74281973914566,267.8544387783535,269.7157897949219,3604900,0.0,0.0
2020-05-22 00:00:00-04:00,270.0824075830525,272.8462188305742,267.7228487000062,272.564208984375,2922800,0.0,0.0
2020-05-26 00:00:00-04:00,278.73112177060517,279.2293583786675,274.97083682260376,277.2176208496094,4567800,0.0,0.0
2020-05-27 00:00:00-04:00,279.5959405168672,285.59356963591307,273.3726461518839,285.56536865234375,5618900,0.0,0.0
2020-05-28 00:00:00-04:00,287.61476910434493,291.10242490809543,285.1141764958485,285.75341796875,4387700,0.0,0.0
2020-05-29 00:00:00-04:00,286.4585051445647,289.88975938184865,282.82043409000545,286.5807189941406,6251500,0.0,0.0
2020-06-01 00:00:00-04:00,285.80046866029664,287.6430290793895,282.5478299682484,287.59600830078125,2894000,0.0,0.0
2020-06-02 00:00:00-04:00,287.2669542259822,289.6359520895284,283.6477029365817,287.9532165527344,2756800,0.0,0.0
2020-06-03 00:00:00-04:00,289.4009287657826,291.5348800921434,284.597149947471,287.0507507324219,4360000,0.0,0.0
2020-06-04 00:00:00-04:00,285.01073778440116,286.22343748760863,276.6535209586279,280.21636962890625,4374300,0.0,0.0
2020-06-05 00:00:00-04:00,285.78168908161615,295.44562136748596,282.4914393717949,293.1612548828125,5554300,0.0,0.0
2020-06-08 00:00:00-04:00,290.14360165667057,296.9120973801417,289.47613041955145,290.9332580566406,4635500,0.0,0.0
2020-06-09 00:00:00-04:00,291.32806427632374,293.91326012188256,288.9120743644597,290.6794128417969,3061500,0.0,0.0
2020-06-10 00:00:00-04:00,290.4256179506783,291.7135109893082,284.7099686125727,287.4267883300781,3296100,0.0,0.0
2020-06-11 00:00:00-04:00,285.17995070285053,285.17995070285053,263.97194931084016,266.72637939453125,6638900,0.0,0.0
2020-06-12 00:00:00-04:00,273.23167055652914,276.47492745851724,261.9978376692245,268.061279296875,5416800,0.0,0.0
2020-06-15 00:00:00-04:00,261.35856885216964,269.8004180443443,257.306864520885,269.1235656738281,4494600,0.0,0.0
2020-06-16 00:00:00-04:00,277.7345713743934,279.736927142958,270.2140035682927,275.4407958984375,4245400,0.0,0.0
